fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,type_white
-0.24360035,0.59046924,0.7021205,0.63814354,-0.23263139,-1.1501209,0.5523953,0.8951922,0.62476236,-0.47764543,-0.8293718,0.57372123
0.37912878,3.7015812,-0.81503433,-0.7196065,-0.26113564,-0.87028253,-0.9814475,0.26566988,0.87238616,-0.61267495,0.33915108,-1.743007
-0.3992829,-0.48645428,-0.12541842,-0.7613834,-0.37515226,-0.31060597,0.094005495,-0.09879972,1.3676353,0.53507537,-0.24511036,0.57372123
-0.477124,-1.084745,-0.7460728,0.26215118,-0.03310217,0.6968119,0.7286991,-0.28436226,-0.42763886,-0.07255732,0.25568563,0.57372123
-0.7106473,-0.12747979,-1.0219191,2.5703263,0.1094187,1.1445532,1.3105015,1.4783436,-0.5514508,-0.34261614,-1.4136332,0.57372123
-0.5549651,0.59046924,1.1848518,0.47103578,-0.3181439,-0.8143149,0.9402636,0.33192813,-0.6752642,-1.0852779,-1.4970995,0.57372123
-1.2555357,-1.1445742,-0.056456894,-0.030287223,-0.51767325,-1.2620561,-0.6464703,-0.79461974,0.50095046,-0.95024866,0.0052876365,0.57372123
-0.6328062,0.2314947,-0.40126494,0.5754781,-0.37515226,-0.142703,-0.3114932,-0.78134835,-1.4181356,-1.4903662,0.7564808,0.57372123
0.14560549,1.4280763,-2.1942663,-0.7196065,0.22343555,-1.3180238,-1.8453361,0.30542484,1.4295412,0.332531,0.67301536,-1.743007
0.30128768,0.82978547,-0.056456894,-0.5524988,0.39446056,-1.4859267,-1.7748146,0.73947054,0.0057028197,0.12998705,-0.1616441,-1.743007
-0.477124,-0.42662507,0.012504628,-0.8658258,-0.34664813,-0.7023796,-0.3996451,-1.4108903,-0.6752642,0.19750169,1.4659417,0.57372123
0.7683346,-1.1445742,1.11589,-0.57338727,-0.11861467,-0.36657363,1.3105015,0.09999471,1.7390711,-0.5451603,0.33915108,0.57372123
-0.24360035,2.9836323,-0.7460728,-0.28094882,0.5084773,-0.8143149,-0.89329565,1.2331585,1.924789,1.2777373,-1.0519474,-1.743007
-0.32144144,-0.9650869,-0.12541842,1.5363474,0.16642706,-0.6464119,0.9755244,1.1205096,-1.3562297,-0.07255732,-1.2467015,0.57372123
-0.010077068,-0.5462833,-0.88399595,0.53370124,-0.34664813,1.1445532,0.99315476,0.56386155,-0.3657329,-0.61267495,-1.0797697,0.57372123
-0.24360035,-0.42662507,1.1848518,3.7714126,0.023906197,1.5922945,2.1038685,2.551885,-1.4800415,-0.41013077,-1.580565,0.57372123
0.5348114,3.2528632,-1.9873815,-0.7613834,0.05241033,-1.4859267,-1.8982272,0.82893395,0.87238616,-1.3553368,-1.1632352,-1.743007
0.067764394,-1.2642323,-0.056456894,-0.6569411,-0.061606303,-0.47850892,-0.20571092,-0.76148075,0.12951472,2.6280315,0.8399471,0.57372123
-0.6328062,-0.42662507,1.1848518,0.38748202,-0.28963977,1.2564886,1.5925876,0.29878914,0.12951472,-0.6801896,-1.0797697,0.57372123
-0.32144144,-1.2044032,0.2193894,-0.8240488,-0.26113564,0.52890897,0.02348399,-1.1888907,-0.922888,1.2777373,0.5060836,0.57372123
-0.6328062,-0.30696705,-0.9529575,1.9958936,-0.46066487,-0.5344766,0.005853611,0.88194054,-0.4895448,-0.20758662,-1.0797697,0.57372123
0.2234466,-0.6061124,,1.5781243,-0.20412728,0.8647149,1.7865217,1.2596618,-0.860982,-0.005042669,-1.4136332,0.57372123
0.067764394,-0.6061124,0.4952357,2.6121035,0.023906197,0.80874723,0.5876561,1.7235287,-0.05620313,-1.1527926,-1.580565,0.57372123
0.30128768,-0.5462833,0.15042788,-0.8658258,-0.0045979335,0.19310296,1.0636762,-0.11868706,-0.7371701,-0.14007197,-0.8293718,0.57372123
-0.24360035,-1.1445742,-0.26334167,-0.2182834,-0.7742108,-0.9262502,-0.15281978,-0.40694493,0.12951472,-0.47764543,-0.07817863,0.57372123
-0.78848875,-0.7855997,0.15042788,0.24126272,-0.7457066,0.30503827,-0.43490583,-1.0928113,0.62476236,-0.5451603,1.6746064,0.57372123
-0.32144144,-0.9052578,0.15042788,-0.74049497,-0.46066487,0.5848766,-0.13518941,-1.5566782,0.19142069,-0.5451603,2.0084698,0.57372123
0.2234466,-0.30696705,2.4261603,0.55458975,-0.5461774,1.2564886,0.8873725,0.63011974,-1.9752891,-0.8152191,-1.3301678,0.57372123
-0.78848875,-0.7855997,-0.19438015,-0.80316037,-0.489169,-0.36657363,-0.41727546,-1.178957,0.31523257,-0.20758662,0.58954906,0.57372123
-0.16575927,1.5477347,-1.3667271,-0.67782956,0.76501477,-0.98221785,-1.5456196,0.63011974,1.862883,0.60259,-0.24511036,-1.743007
1.3910642,1.1289307,1.1848518,-0.74049497,3.273383,-1.3739915,-1.5985107,0.9283312,0.31523257,0.53507537,-0.91283804,-1.743007
0.92401683,-0.0078215655,0.7021205,-0.6987181,0.4514688,-0.4225413,-1.4045767,-0.25783923,-0.6752642,1.6828252,1.5911403,-1.743007
0.37912878,0.5306402,-0.47022644,-0.5942758,0.47997305,-0.08673533,-0.9285564,0.48103383,0.93429214,0.332531,0.0052876365,-1.743007
-0.477124,-1.0249159,-0.40126494,0.40837047,-0.11861467,0.80874723,0.21741815,-0.27111062,-0.3657329,-1.0852779,-0.41204208,0.57372123
-1.0998532,0.26140922,-0.47022644,-0.36450264,-0.7172025,0.4169736,0.11163587,-1.1325663,-0.118109085,0.6701047,0.58954906,0.57372123
-1.9561063,-0.037736077,-1.2288039,-0.8658258,-0.5746816,2.151971,0.9226333,-0.85424227,1.5533532,-0.47764543,0.0052876365,0.57372123
-0.5549651,-0.24713784,-0.19438015,-0.66738534,-0.5461774,-1.2620561,1.6631091,-0.33073315,-0.18001504,0.60259,-0.49550834,0.57372123
-1.0998532,-0.36679608,-0.12541842,-0.3227257,-0.8597233,0.30503827,-0.18808053,-1.6792805,0.25332662,0.332531,1.8832713,0.57372123
-1.0998532,-0.18730882,0.012504628,-0.19739495,-0.9167318,-0.142703,-0.3820147,-1.8681412,0.19142069,-0.07255732,2.6761975,0.57372123
-0.94417095,-0.48645428,1.2538133,-0.67782956,-0.23263139,1.5922945,0.6581776,-0.6289445,-0.860982,0.53507537,-0.5789738,0.57372123
0.30128768,-0.24713784,-0.3323032,1.0768013,-0.489169,0.025199985,0.058744743,1.1436951,0.31523257,-1.5578809,-0.9963035,0.57372123
-0.16575927,0.65029824,0.15042788,2.9985397,-0.46066487,-1.0381855,-0.85803485,0.9614701,-0.922888,-1.0177633,0.42261735,0.57372123
-0.78848875,1.4280763,-2.1942663,-0.80316037,0.25193956,-1.2620561,-1.7219235,0.63011974,2.1105068,2.0879135,-0.91283804,-1.743007
-0.7106473,-0.42662507,-0.9529575,0.47103578,-0.23263139,0.80874723,1.23998,0.49760333,0.06760877,-0.41013077,-1.2467015,0.57372123
-0.86632985,0.111836664,-0.40126494,0.56503385,-0.6031857,-0.9262502,-0.48779696,-1.453963,-0.9847939,-1.7604251,2.091936,0.57372123
-0.010077068,2.2955983,-1.8494582,-0.16606224,0.85052747,-1.4859267,-1.8453361,0.49760333,1.1819174,-0.95024866,0.33915108,-1.743007
0.6126525,-0.8454287,0.5641975,-0.051175766,-0.03310217,0.5848766,0.9050029,0.19939192,-0.24192101,-0.8827338,0.088753894,0.57372123
-0.24360035,-0.9052578,0.2193894,0.30392814,-0.3181439,1.1445532,0.16452701,-0.46326935,-0.7371701,-0.61267495,0.17221937,0.57372123
-0.010077068,-0.42662507,0.35731265,-0.009398782,-0.8597233,-0.19867066,-0.029407144,-0.9801625,-0.5514508,2.0879135,1.8415382,0.57372123
1.0018584,1.4579908,-0.9529575,-0.6987181,0.62249404,-1.4299592,-1.5103589,0.66325873,-0.118109085,-0.34261614,-0.5789738,-1.743007
-0.6328062,-0.6659414,0.2193894,-0.17650652,-0.489169,0.6968119,0.5523953,-0.8409906,-0.24192101,-0.8827338,0.42261735,0.57372123
-0.08791816,2.3554273,-1.0908808,-0.74049497,1.2495859,-0.87028253,-0.6817311,0.63011974,0.31523257,0.73761934,-0.9963035,-1.743007
0.30128768,-0.6061124,0.8400437,-0.3436142,-0.5461774,1.0326179,0.53476495,-1.1922086,-0.9847939,-1.0852779,0.9234134,0.57372123
1.0796998,-0.6659414,0.5641975,-0.26006037,-0.6031857,-0.7583472,-0.11755903,0.0005974929,-0.4895448,-0.005042669,-0.66244006,0.57372123
0.6126525,-0.9052578,-0.12541842,-0.7196065,-0.09011054,0.97665024,0.42898268,-0.23133594,-0.24192101,-0.27510127,-0.7459055,0.57372123
-0.7106473,-0.42662507,1.3227748,0.45014733,-0.20412728,0.24907061,1.4868053,0.2590342,-0.3657329,0.062472384,-0.91283804,0.57372123
-0.5549651,-0.9052578,-0.26334167,-0.8449373,-0.28963977,-0.47850892,-0.45253623,-1.4307777,-0.24192101,-0.14007197,1.0068789,0.57372123
-0.477124,0.29132372,0.4952357,1.3483511,0.023906197,1.1445532,1.8570433,1.2629796,0.25332662,-0.14007197,-1.3301678,0.57372123
-0.32144144,-0.6659414,1.11589,-0.8240488,-0.5746816,0.24907061,0.86974216,-1.0199175,-0.24192101,-0.5451603,0.67301536,0.57372123
-0.16575927,-1.2044032,0.012504628,0.74258584,-0.489169,1.3124561,0.44661304,0.29878914,0.0057028197,-0.6801896,-0.91283804,0.57372123
0.067764394,-0.9052578,-0.3323032,1.7661204,0.023906197,0.80874723,0.69343835,1.1171918,-1.7276653,-0.8152191,-1.4136332,0.57372123
-0.08791816,1.7870508,1.1848518,-0.7613834,-0.17562304,-0.7583472,0.21741815,-0.032541495,0.5628564,0.332531,0.088753894,0.57372123
0.6126525,-0.6659414,0.977967,-0.8240488,-0.7457066,-0.030767675,0.16452701,-1.3247447,0.06760877,-0.41013077,1.6746064,0.57372123
0.14560549,-0.8454287,0.2193894,-0.6987181,-0.51767325,-0.030767675,0.005853611,0.06685572,1.6771652,1.6153105,-0.1616441,0.57372123
1.4689056,-0.42662507,0.9090053,1.0768013,-0.6031857,-0.142703,0.14689665,0.762656,-0.118109085,-0.47764543,-0.07817863,0.57372123
1.0796998,-0.6659414,-0.47022644,1.2230204,-0.7172025,-0.98221785,-0.34675395,0.58043104,-0.6752642,-0.8827338,0.25568563,0.57372123
-0.08791816,-0.48645428,-0.12541842,-0.7196065,-0.7172025,-0.98221785,0.21741815,-0.99341416,-0.18001504,-0.27510127,0.7564808,0.57372123
-0.32144144,1.7870508,-1.9873815,-0.6569411,0.5369815,-0.9262502,-1.4927285,0.2491004,0.87238616,0.332531,-0.07817863,-1.743007
-1.1776946,-0.7855997,0.012504628,-0.9493796,-0.51767325,0.4169736,0.094005495,-1.311493,0.12951472,-0.47764543,0.088753894,0.57372123
-0.6328062,-0.24713784,0.08146636,-0.051175766,-0.17562304,-0.030767675,0.37609154,-0.54941493,0.25332662,0.332531,0.5060836,0.57372123
-0.86632985,1.5477347,-1.6425735,-0.7613834,0.42296478,-0.9262502,-1.2459033,-0.44340175,0.99619955,0.062472384,0.42261735,-1.743007
0.92401683,-1.0249159,-0.056456894,0.26215118,-0.51767325,-0.08673533,0.28793964,-0.06568048,-0.7371701,-1.4228516,0.088753894,0.57372123
0.5348114,-0.0078215655,0.7021205,-0.7196065,0.85052747,-1.2620561,-1.704293,0.2523985,0.8104802,0.4675607,0.7564808,-1.743007
0.067764394,0.29132372,-0.056456894,-0.6360526,0.5084773,-1.2060885,-1.2282729,0.49760333,1.1819174,0.062472384,-0.91283804,-1.743007
-0.24360035,0.05200746,0.4952357,-0.6360526,-0.23263139,-0.31060597,0.7286991,-1.1159968,-0.118109085,0.062472384,0.5060836,0.57372123
-0.7106473,-0.9650869,-0.6771112,0.032378104,-0.26113564,0.80874723,0.5523953,-0.28766036,-0.7990761,0.062472384,-0.41204208,0.57372123
-1.2555357,-0.9650869,1.8055058,-0.87627,-0.63168985,-0.08673533,0.23504853,-1.6097045,1.800977,0.4675607,1.2572769,0.57372123
0.84617615,-1.084745,0.35731265,0.5128128,-0.8882275,0.4169736,-0.15281978,-0.542799,-1.7895712,-1.0852779,1.1738106,0.57372123
-0.477124,-0.48645428,-0.7460728,-0.5316103,-0.8597233,0.97665024,0.1821574,-1.2617847,0.0057028197,-1.0177633,0.67301536,0.57372123
0.45697027,-0.5462833,0.35731265,-0.9284912,-0.37515226,-1.1501209,-0.62883997,-1.1325663,-0.860982,-1.0177633,0.7564808,0.57372123
-0.32144144,-0.72577053,-0.40126494,-0.88671416,-0.43216062,-0.08673533,1.1694585,-1.212096,-1.1086059,-1.2203075,0.58954906,0.57372123
-0.08791816,-0.8454287,0.28835112,1.2856859,-0.40365648,0.80874723,0.14689665,0.762656,-1.8514771,0.40004566,-0.8293718,0.57372123
0.14560549,1.9665382,-1.3667271,-0.80316037,3.7009454,-1.4299592,-1.6690323,0.43132535,1.0581055,0.062472384,-0.8293718,-1.743007
-0.7106473,-0.6061124,-0.6771112,1.3483511,-0.17562304,1.9281005,1.1165674,0.6268217,-0.9847939,0.332531,-0.9963035,0.57372123
-0.3992829,-0.48645428,-0.19438015,0.34570503,-0.5746816,-0.142703,-0.27623242,0.21264356,-0.860982,-1.1527926,-0.9963035,0.57372123
-1.2555357,-0.12747979,0.08146636,0.40837047,-0.5461774,-0.31060597,-0.36438432,-0.6686995,0.19142069,-0.27510127,0.5060836,0.57372123
1.9359522,-0.6061124,1.1848518,-0.11384109,-0.68869823,-1.5418944,-1.7219235,-0.33736885,-2.2848203,0.062472384,-0.41204208,0.57372123
-0.24360035,-0.9650869,0.42627418,0.55458975,-0.20412728,0.7527796,1.0636762,0.36506712,0.50095046,0.062472384,-0.5789738,0.57372123
-0.3992829,-1.0249159,0.7021205,1.0350242,-0.51767325,3.0474536,1.1694585,0.5241066,-1.1086059,-0.61267495,-1.3301678,0.57372123
-0.6328062,-0.42662507,-0.88399595,-0.74049497,0.8220233,-0.5344766,1.4162837,0.1530013,1.6771652,0.73761934,-0.8293718,0.57372123
-0.010077068,-0.9052578,-0.056456894,0.1785974,-0.63168985,-0.7583472,-0.22334129,-0.5461168,-0.42763886,-0.07255732,0.7564808,0.57372123
1.3132226,-0.06765059,0.012504628,-0.8240488,-0.26113564,-1.0941532,1.4868053,0.2325309,-0.18001504,-0.47764543,-0.91283804,0.57372123
-0.16575927,0.111836664,0.2193894,-0.6151642,-0.23263139,2.0400357,0.7992206,-1.072924,-1.0466999,0.19750169,0.5060836,0.57372123
1.0018584,0.17166568,-0.81503433,-0.5524988,0.9645442,-0.7023796,-1.0167083,1.0940063,0.74857426,1.1427076,-0.7459055,-1.743007
0.30128768,-0.8454287,2.495122,1.5572357,-0.40365648,1.4243915,0.7815902,1.2298406,-1.0466999,-0.8152191,-1.4970995,0.57372123
0.6126525,-0.72577053,0.7021205,1.9123398,-0.34664813,0.80874723,0.83448136,1.8560847,-0.05620313,1.0751929,-1.580565,0.57372123
-0.6328062,-0.6061124,-0.19438015,1.2439088,-0.14711891,0.081167646,0.8873725,0.6963977,0.5628564,-0.5451603,-0.8293718,0.57372123
3.1035697,0.94944364,2.9088914,-0.061619937,1.2495859,-1.4299592,-1.7395538,1.6241316,0.0057028197,0.60259,0.58954906,-1.743007
0.45697027,-0.48645428,1.1848518,-0.46894494,-0.83121914,-0.142703,-0.50542736,-0.9271362,-1.1705118,-1.4228516,0.67301536,0.57372123
-1.022012,0.7101274,-1.2288039,-0.57338727,-0.40365648,-0.19867066,0.7815902,-0.52954733,1.4914472,-0.14007197,0.088753894,0.57372123
-0.7106473,-0.7855997,-0.26334167,-0.8240488,-0.14711891,0.8647149,0.4642434,-0.6289445,0.06760877,-0.74770445,-0.32857582,0.57372123
-1.022012,-0.24713784,-0.6081496,-0.26006037,-0.51767325,0.6408443,0.058744743,-0.76148075,-0.42763886,-0.20758662,0.42261735,0.57372123
-1.0998532,-0.8454287,-0.539188,-0.8449373,-0.6601941,1.9281005,0.9402636,-1.4142082,2.2962246,0.19750169,1.5076748,0.57372123
0.2234466,-1.084745,0.42627418,1.5154588,-0.37515226,2.2359226,0.83448136,0.7825433,-0.42763886,1.9528842,-0.07817863,0.57372123
-0.477124,-0.9650869,-0.40126494,2.4763281,-0.14711891,-0.7583472,0.5876561,1.2265228,-1.3562297,-0.6801896,-0.91283804,0.57372123
-0.010077068,-0.24713784,-0.12541842,0.67992043,-0.9737401,-0.9262502,-0.08229828,0.35181546,-0.6752642,0.53507537,0.088753894,0.57372123
-0.32144144,-0.72577053,-0.12541842,1.7034552,-0.03310217,1.0885855,1.1341977,1.2265228,1.3676353,-0.95024866,-0.5789738,0.57372123
0.69049394,0.94944364,1.0469285,-0.9076026,-0.5461774,-0.4225413,0.1821574,-0.29761392,-0.05620313,-0.74770445,0.33915108,0.57372123
-0.5549651,-0.72577053,-0.47022644,2.4345515,-0.17562304,0.7527796,0.3937219,1.7898067,0.50095046,-1.0852779,-1.4136332,0.57372123
0.2234466,1.0691017,0.7021205,-0.6569411,0.87903154,-1.2620561,-1.3693159,0.82893395,2.2343187,0.53507537,0.0052876365,-1.743007
0.14560549,1.6673927,-1.8494582,-0.74049497,0.3374523,-0.36657363,-1.2987944,0.46446434,1.2438234,0.26501635,0.8399471,-1.743007
-0.16575927,-0.12747979,-0.3323032,0.34570503,-0.83121914,0.36100593,0.11163587,-1.0099837,-0.42763886,0.4675607,1.7580727,0.57372123
-0.08791816,-0.30696705,0.15042788,0.49192432,-0.5746816,1.0326179,0.21741815,-0.24128948,-0.05620313,-0.8827338,0.17221937,0.57372123
-0.94417095,-0.30696705,-0.7460728,-0.8658258,-0.03310217,0.6408443,0.9226333,-1.0928113,0.62476236,-0.6801896,0.5060836,0.57372123
-0.3992829,-0.8454287,0.7021205,1.787009,-0.51767325,2.9355183,0.7815902,1.3259399,-0.3657329,-0.20758662,-0.91283804,0.57372123
-0.3992829,-0.48645428,0.4952357,-0.9076026,-0.46066487,0.80874723,0.5523953,-0.39701113,0.62476236,0.332531,-0.7459055,0.57372123
-1.3333768,-1.084745,-0.056456894,-0.88671416,-0.8597233,0.025199985,-0.8404045,-1.6229562,0.6866683,-0.61267495,0.95123494,0.57372123
-0.477124,3.073376,-2.056343,-0.6360526,0.16642706,-0.87028253,-1.6337715,0.5207887,1.9866949,0.4675607,0.42261735,-1.743007
2.4808402,1.0691017,0.9090053,-0.7196065,0.67950225,-1.3739915,-1.8100753,1.007841,0.0057028197,1.5477959,0.7564808,-1.743007
0.2234466,-0.18730882,0.633159,-0.6360526,0.25193956,0.19310296,-0.9814475,0.07349142,0.74857426,2.1554286,0.7564808,-1.743007
0.5348114,0.022092948,1.3227748,2.058559,-0.26113564,1.3124561,0.9755244,1.3259399,-0.7990761,-0.14007197,-1.1632352,0.57372123
-0.24360035,-0.6061124,0.5641975,2.0794473,-0.11861467,2.823583,1.4515445,1.2928008,-0.118109085,1.0751929,-0.91283804,0.57372123
-0.94417095,0.111836664,0.4952357,-0.46894494,-0.83121914,-0.59044427,0.16452701,-1.2253476,0.99619955,-0.95024866,0.67301536,0.57372123
-0.08791816,0.7101274,-1.2288039,-0.5524988,0.56548554,-0.87028253,-1.3869463,0.51085496,0.87238616,-0.27510127,0.17221937,-1.743007
-0.16575927,-0.18730882,-0.056456894,0.76347435,-0.5746816,0.80874723,0.42898268,-0.8409906,-1.4800415,-1.4903662,1.2572769,0.57372123
3.025729,-0.18730882,1.4606979,-0.67782956,0.1094187,-1.5418944,-1.8629664,0.33856383,-1.2324177,2.0203989,0.33915108,-1.743007
0.30128768,-0.18730882,-0.539188,-0.7613834,-0.5461774,0.47294128,0.6052865,-1.1259503,-1.0466999,-0.61267495,1.0903451,0.57372123
0.067764394,-0.5462833,0.4952357,0.19948584,-0.63168985,-1.2620561,-0.5583185,-0.1650777,-0.24192101,-0.47764543,0.8399471,0.57372123
-0.94417095,-0.36679608,-0.3323032,-0.6569411,-0.14711891,-0.4225413,0.5523953,-0.23133594,0.06760877,0.9401636,-0.1616441,0.57372123
-0.16575927,0.59046924,-0.539188,1.3901281,-0.0045979335,2.0960033,1.6631091,0.8222982,-1.0466999,-0.20758662,-0.8293718,0.57372123
-0.24360035,-0.6061124,0.2193894,-0.9284912,-0.11861467,0.24907061,0.53476495,-0.5626863,1.4295412,-0.61267495,-0.41204208,0.57372123
-1.2555357,0.05200746,0.5641975,0.1785974,-0.9737401,-0.4225413,1.0284156,-0.827739,1.9866949,-0.20758662,0.9234134,0.57372123
-0.010077068,-0.6659414,3.4605842,-0.8658258,2.6462908,2.2079387,-0.11755903,-0.54941493,-1.7895712,-0.74770445,-1.0797697,0.57372123
-0.3992829,-0.7855997,0.28835112,0.64858776,-1.0307485,-0.59044427,-0.5230577,-1.072924,-0.18001504,-2.0979989,2.4257996,0.57372123
2.0137937,-0.18730882,1.1848518,2.0794473,-0.28963977,-0.98221785,0.058744743,1.8891841,-0.24192101,-0.5451603,-0.8293718,0.57372123
-0.5549651,-0.36679608,-0.19438015,-0.57338727,-0.51767325,-0.2546383,-0.15281978,-1.1590893,0.62476236,-0.8152191,0.9234134,0.57372123
-0.24360035,0.41098195,-0.056456894,-0.7196065,0.65099823,-0.5344766,-1.140121,0.6566428,1.5533532,0.12998705,-0.8293718,-1.743007
-0.010077068,1.8468798,-2.056343,-0.6569411,1.0785607,-1.4299592,-1.4927285,1.5247343,2.7914739,1.8178549,-0.66244006,-1.743007
-1.489059,-0.18730882,0.42627418,1.0559127,-0.7172025,1.2564886,0.42898268,-0.49309048,0.74857426,-0.47764543,1.0068789,0.57372123
-0.78848875,-0.48645428,-0.88399595,-0.427168,-0.20412728,0.92068255,0.99315476,-0.76148075,-0.4895448,-0.6801896,-0.07817863,0.57372123
-0.7106473,-1.0249159,0.012504628,-0.26006037,-0.46066487,0.36100593,0.02348399,-0.95365924,0.12951472,-0.6801896,0.67301536,0.57372123
1.5467464,-0.6659414,0.2193894,1.0976896,-0.5461774,0.19310296,0.51713455,1.1271256,-0.7990761,-1.4228516,-0.66244006,0.57372123
1.1575406,0.65029824,0.5641975,-0.8240488,0.30894804,-0.7583472,-0.27623242,0.33192813,0.31523257,0.26501635,-0.32857582,0.57372123
-1.2555357,0.88961464,-1.2977655,-0.19739495,-0.489169,-0.7583472,0.005853611,-1.3247447,1.2438234,2.493002,2.6761975,0.57372123
-0.86632985,-0.06765059,0.012504628,0.49192432,-0.11861467,1.2005209,1.1870888,0.620186,1.0581055,0.805134,-0.8293718,0.57372123
-0.32144144,-0.9650869,-0.26334167,0.90969354,-0.489169,-0.08673533,-0.047037523,-0.21146834,-0.6752642,-0.5451603,0.33915108,0.57372123
2.0916343,1.4879053,-1.7115351,-0.427168,1.3065941,0.081167646,-0.7875134,1.8063564,0.5628564,1.2102222,-0.5789738,-1.743007
-1.489059,-0.06765059,-0.12541842,-0.88671416,-0.23263139,-0.31060597,0.058744743,-1.4075725,0.62476236,0.60259,0.67301536,0.57372123
0.45697027,-0.24713784,-0.19438015,2.3823302,-0.061606303,-0.4225413,0.34083077,1.6904094,-0.3657329,-1.0177633,-1.2467015,0.57372123
0.14560549,0.111836664,0.012504628,-0.74049497,-0.5746816,-0.19867066,0.058744743,-0.9072686,-0.42763886,-0.27510127,0.58954906,0.57372123
-0.010077068,-0.18730882,0.977967,-0.092952654,-0.46066487,-1.5418944,-1.5279893,-1.3578837,-1.1086059,-0.005042669,1.6746064,0.57372123
0.2234466,-0.9052578,0.5641975,0.34570503,-0.0045979335,1.0885855,-0.099928655,0.2325309,-0.9847939,-0.07255732,-0.49550834,0.57372123
1.4689056,-0.7855997,0.35731265,-0.80316037,0.30894804,-1.3739915,-1.8629664,0.27228585,0.06760877,0.332531,0.5060836,-1.743007
1.235382,0.47081098,-0.7460728,-0.6151642,1.0215524,0.1371353,-0.48779696,1.1701984,-0.18001504,-0.07255732,-1.0797697,-1.743007
0.30128768,-0.30696705,1.1848518,-0.57338727,1.0215524,-0.31060597,-0.9814475,0.79579496,0.5628564,0.53507537,-0.32857582,-1.743007
1.3910642,2.8639743,-1.2288039,-0.5942758,0.9360399,-1.2060885,-1.6337715,1.2265228,1.0581055,0.6701047,-0.5789738,-1.743007
-1.1776946,-0.42662507,0.012504628,-0.88671416,-0.28963977,-0.59044427,0.69343835,-0.43015012,3.596251,-0.8152191,-0.24511036,0.57372123
0.5348114,1.3682472,-0.056456894,-0.7196065,0.65099823,-1.1501209,-0.6464703,0.68646395,0.43904448,1.0751929,-0.8293718,-1.743007
-0.86632985,0.17166568,0.977967,1.3692397,-0.40365648,1.7042298,1.6631091,0.762656,-0.30382696,0.40004566,-0.66244006,0.57372123
-0.16575927,-0.9052578,-0.6081496,0.05326654,1.9051821,-0.19867066,-0.20571092,0.2325309,-1.1086059,0.062472384,-0.91283804,0.57372123
-1.0998532,-0.42662507,-0.6771112,1.5154588,0.05241033,0.6408443,1.5925876,-0.032541495,0.62476236,-1.0177633,1.5076748,0.57372123
-0.16575927,-0.5462833,1.6675829,-0.7196065,-0.6031857,-0.59044427,-0.36438432,-0.9602752,0.06760877,-0.005042669,0.42261735,0.57372123
2.0137937,3.2229486,-0.47022644,-0.6151642,1.3636026,0.24907061,0.69343835,2.0880182,1.1819174,0.9401636,0.58954906,-1.743007
-0.08791816,0.88961464,-0.6771112,-0.7196065,-0.26113564,6.4894643,3.3820708,-0.76148075,0.12951472,-1.0852779,0.42261735,0.57372123
1.235382,-0.06765059,0.633159,0.095043525,0.47997305,-1.3180238,-1.8100753,0.6235038,0.50095046,0.60259,1.3407431,-1.743007
-0.010077068,-0.9052578,0.4952357,-0.88671416,-0.5746816,0.081167646,-0.5406881,-0.9602752,-0.3657329,-0.20758662,0.0052876365,0.57372123
-0.08791816,-0.9650869,1.1848518,-0.8658258,-0.6601941,-1.0381855,-0.769883,-1.3181288,-1.0466999,-0.005042669,0.67301536,0.57372123
0.69049394,-0.8454287,-0.26334167,-0.9493796,-0.9452359,1.0326179,-0.50542736,-1.351248,-1.8514771,-1.1527926,0.5060836,0.57372123
-0.6328062,-0.6061124,-0.6081496,-0.7196065,-0.28963977,-0.030767675,0.30557,-1.2916058,-0.6133582,0.062472384,0.7564808,0.57372123
2.1694758,0.2314947,0.42627418,-0.80316037,3.2163744,-0.19867066,-0.45253623,1.4717277,-0.42763886,0.805134,-1.6640311,-1.743007
0.37912878,1.4280763,-2.1253045,-0.7613834,0.9075357,-1.0381855,-1.7219235,0.32529244,0.62476236,0.19750169,0.0052876365,-1.743007
-1.5669005,-0.72577053,0.977967,0.15770885,0.28044382,0.5848766,1.2576103,-0.35725617,-0.18001504,-0.74770445,-0.63461775,0.57372123
0.30128768,-0.72577053,0.15042788,0.888805,-0.6031857,-0.2546383,0.4818738,0.59700054,-0.860982,-0.27510127,-0.5789738,0.57372123
-0.3992829,-0.7855997,0.15042788,-0.8449373,-0.20412728,0.30503827,-0.0646679,-1.2551687,-1.2324177,-0.20758662,0.42261735,0.57372123
-0.08791816,-0.6659414,-0.26334167,-0.74049497,-0.28963977,0.1371353,-0.22334129,-1.5666119,-0.6133582,-1.4903662,1.2572769,0.57372123
0.45697027,1.3084182,-0.88399595,-0.7196065,0.7080065,-0.7583472,-0.13518941,0.49760333,0.62476236,0.062472384,-0.8293718,-1.743007
0.37912878,-0.9650869,0.15042788,-0.57338727,0.28044382,-0.87028253,-1.0167083,0.0005974929,0.93429214,1.6828252,1.0903451,-1.743007
-0.3992829,-0.9052578,0.15042788,-0.9284912,-0.9737401,-0.47850892,-0.3820147,-1.1590893,0.06760877,0.26501635,0.5060836,0.57372123
0.14560549,-0.24713784,-0.12541842,-0.051175766,-0.09011054,0.80874723,0.83448136,-0.19821669,-0.6133582,-0.5451603,-0.1616441,0.57372123
